Gene	AMLstat	factor1	factor2	alpha	ProbStat	ProbFactor	ProbAlpha	CMATstat	AMLpvalue	Probpvalue	CMATpvalue	NumValidSNPs	NumIndepSNPs	TotalRareAlleles
PLEKHG1	0.124352	-0.487992	0.001	0.2	0.137219	-0.302335	1	0.137219	0.6889	0.7331	0.7181	25	6	16
ZNF320	0.0150067	0.384389	0.001	0.2	0.0728996	0.315305	1	0.0728996	0.6893	0.6893	0.6893	5	1	6
MFSD4B	0.023185	0.473067	0.001	0.2	0.10968	0.387295	1	0.10968	0.6896	0.6896	0.6896	2	1	6
LVRN	0.0277621	0.51515	0.001	0.2	0.127799	0.395811	1	0.127799	0.6899	0.6899	0.6899	25	1	7
ZNF844	0.0511417	-0.568044	0.001	0.2	0.0361814	-0.16108	1	0.0361814	0.6901	0.9479	1	4	2	13
CGNL1	0.0714793	-0.486912	0.001	0.2	0.383129	-0.191888	1	0.383129	0.6911	0.5018	0.4637	43	4	98
KRT8	0.109254	-0.441158	0.001	0.2	0.437608	-0.417605	1	0.437608	0.6912	0.6636	0.6515	43	6	29
IMMP1L	0.0120381	0.345807	0.001	0.2	0.0585581	0.269546	1	0.0585581	0.6914	0.6914	0.6914	6	1	7
ADCY3	0.136597	0.592199	0.001	0.2	0.257571	0.327882	1	0.257571	0.692	0.6816	0.6432	99	13	20
XKR6	0.0861077	0.607098	0.001	0.2	0.161094	0.386148	1	0.161094	0.6922	0.7132	0.6427	60	4	9
IRGM	0.02222	0.463613	0.001	0.2	0.104049	0.352486	1	0.104049	0.6924	0.4988	0.6924	6	1	7
"IRGM,ZNF300"	0.02222	0.463613	0.001	0.2	0.104049	0.352486	1	0.104049	0.6924	0.4988	0.6924	1	1	7
ARL15	0.119259	-0.523991	0.001	0.2	0.191095	-0.261165	1	0.191095	0.6926	0.7372	0.6863	64	5	26
"EIF3C,EIF3CL"	0.027155	0.509807	0.001	0.2	0.125242	0.38774	1	0.125242	0.6932	0.4416	0.5017	1	1	7
PRKCG	0.074567	0.508453	0.001	0.2	0.296125	0.531357	1	0.296125	0.6934	0.7124	0.6705	20	4	11
OTOP3	0.108066	-0.610094	0.001	0.2	0.410047	-0.911818	1	0.410047	0.6938	0.6293	0.6293	20	3	6
CLN8	0.0285061	0.52161	0.001	0.2	0.131054	0.400164	1	0.131054	0.6939	0.6845	0.4431	3	1	7
ARFGAP3	0.10112	-0.735245	0.001	0.2	0.379193	-0.886022	1	0.379193	0.6942	0.5131	0.4541	17	2	7
TNS3	0.107433	0.629436	0.001	0.2	0.303063	0.610459	1	0.303063	0.6946	0.7935	0.8052	60	4	7
ATP11AUN	0.0632335	0.484607	0.001	0.2	0.0167743	0.035094	1	0.0167743	0.6948	0.855	0.8872	8	4	131
SLC25A26	0.0832977	0.588978	0.001	0.2	0.349501	0.361505	1	0.349501	0.6951	0.6327	0.5831	73	9	25
LHFPL3	0.12468	-0.541636	0.001	0.2	0.0644398	-1.18994	0.34671	0.00302281	0.6953	0.83	1	63	7	21
PAK2	0.117094	-0.630246	0.001	0.2	0.412942	-0.892033	1	0.412942	0.6955	0.5818	0.5681	14	3	7
SMCHD1	0.0855505	-0.65438	0.001	0.2	0.324882	-5	0.45081	0.248251	0.6955	0.6955	0.6955	18	4	5
SLC16A10	0.0187841	0.427969	0.001	0.2	0.0896421	0.344118	1	0.0896421	0.6957	0.6957	0.6957	14	1	7
COL22A1	0.294653	-0.803345	0.001	0.2	1.30108	-1.42746	1	1.30108	0.6963	0.643	0.6427	60	5	11
SLC14A2	0.0637855	0.55738	0.001	0.2	0.0989766	0.339117	1	0.0989766	0.6966	0.6644	0.7205	22	6	8
RHBDD1	0.0786913	-0.606409	0.001	0.2	0.352482	-0.844809	1	0.352482	0.6967	0.7319	0.7319	19	2	6
UHRF1BP1L	0.101071	-0.62926	0.001	0.2	0.179986	-0.464061	1	0.179986	0.6972	0.7862	0.7065	6	3	11
SORBS2	0.136395	-0.65441	0.001	0.2	0.548568	-5	0.52525	0.52103	0.6974	0.6214	0.5626	69	5	7
WDR62	0.108394	-0.607993	0.001	0.2	0.404897	-0.88571	1	0.404897	0.6975	0.5281	0.6139	7	3	7
LOC645177	0.02222	0.463613	0.001	0.2	0.104049	0.352486	1	0.104049	0.6978	0.5018	0.6978	13	1	7
KAZN	0.0592748	0.62532	0.001	0.2	0.0854564	0.271827	1	0.0854564	0.6981	0.7911	0.7643	67	6	10
COL23A1	0.087969	-0.818471	0.001	0.2	0.410448	-5	0.432428	0.00123022	0.6986	0.5971	1	98	3	14
SLC24A4	0.0817415	0.65228	0.336147	0.2	0.14443	5	0.214337	0.140478	0.6989	0.7102	0.6766	102	5	30
ARHGAP6	0.0412811	-0.407134	0.001	0.2	0.228056	-0.234741	1	0.228056	0.6991	0.6205	0.6013	49	3	40
ANKRD35	0.0232071	-0.473281	0.001	0.2	0.114051	-0.191152	1	0.114051	0.6996	0.6996	0.6996	5	1	30
"ANKRD35,NBPF10,NBPF19,NBPF20"	0.0232071	-0.473281	0.001	0.2	0.114051	-0.191152	1	0.114051	0.6996	0.6996	0.6996	11	1	30
"NBPF10,NBPF19,NBPF20,NUDT17"	0.0232071	-0.473281	0.001	0.2	0.114051	-0.191152	1	0.114051	0.6996	0.6996	0.6996	3	1	30
"NBPF10,NBPF19,NBPF20,PEX11B"	0.0232071	-0.473281	0.001	0.2	0.114051	-0.191152	1	0.114051	0.6996	0.6996	0.6996	2	1	30
PIAS3	0.0232071	-0.473281	0.001	0.2	0.114051	-0.191152	1	0.114051	0.6996	0.6996	0.6996	3	1	30
"PCDHGA1,PCDHGA2,PCDHGA3,PCDHGA4,PCDHGA5,PCDHGA6,PCDHGA7,PCDHGA8,PCDHGB1,PCDHGB2,PCDHGB3,PCDHGB4"	0.0221859	-0.463275	0.001	0.2	0.10931	-0.186283	1	0.10931	0.7003	0.7003	0.7003	1	1	32
"PCDHGA1,PCDHGA2,PCDHGA3,PCDHGA4,PCDHGA5,PCDHGA6,PCDHGA7,PCDHGB1,PCDHGB2,PCDHGB3,PCDHGB4"	0.0221859	-0.463275	0.001	0.2	0.10931	-0.186283	1	0.10931	0.7003	0.7003	0.7003	1	1	32
PCDHGB4	0.0221859	-0.463275	0.001	0.2	0.10931	-0.186283	1	0.10931	0.7003	0.7003	0.7003	1	1	32
GAB1	0.0832792	-0.624295	0.001	0.2	0.293593	-0.587993	1	0.293593	0.7004	0.4576	0.52	10	2	9
PLIN2	0.0205849	0.44706	0.001	0.2	0.0960499	0.330825	1	0.0960499	0.7007	0.6972	0.5466	2	1	9
CEP57L1	0.0814628	0.509679	0.001	0.2	0.109517	0.249989	1	0.109517	0.701	0.7947	0.7374	21	6	18
ICA1L	0.0280856	-0.517971	0.001	0.2	0.139396	-0.434655	1	0.139396	0.701	0.701	0.701	3	1	7
IPP	0.0368664	-0.437854	0.001	0.2	0.210308	-0.333973	1	0.210308	0.7017	0.5932	0.6674	4	2	20
NVL	0.249623	-0.854681	0.001	0.2	1.78374	-5	1	1.78374	0.7018	0.5135	0.5135	8	3	5
KLHL26	0.148038	-0.689711	0.001	0.2	0.614592	-1.06782	1	0.614592	0.702	0.6321	0.6321	18	3	7
NBN	0.0437415	0.449876	0.001	0.2	0.108982	0.383868	1	0.108982	0.7024	0.7551	0.7551	23	4	6
ANKRD7	0.0180704	-0.420126	0.001	0.2	0.0903052	-0.364877	1	0.0903052	0.7032	0.7032	0.7032	2	1	6
LSM8	0.0180704	-0.420126	0.001	0.2	0.0903052	-0.364877	1	0.0903052	0.7032	0.7032	0.7032	1	1	6
AGR3	0.0306164	0.388122	0.001	0.2	0.147765	0.169943	1	0.147765	0.7034	0.702	0.695	5	2	48
DHX57	0.0451487	0.549917	0.001	0.2	0.0804556	0.273395	1	0.0804556	0.7034	0.7432	0.7862	11	2	9
NSUN6	0.0576256	0.548145	0.001	0.2	0.208646	0.538573	1	0.208646	0.7034	0.728	0.728	14	3	6
USH2A	0.140176	0.517601	0.001	0.2	0.361796	0.295855	1	0.361796	0.7039	0.7189	0.6544	110	11	37
TRIT1	0.0438895	-0.507892	0.001	0.2	0.266849	-0.37726	1	0.266849	0.704	0.704	0.7032	8	2	20
"PCDHGA1,PCDHGA2"	0.0396904	-0.608859	0.001	0.2	0.194543	-0.503723	1	0.194543	0.704	0.704	0.704	1	1	8
MED15	0.0267751	0.506427	0.001	0.2	0.122335	0.371472	1	0.122335	0.7042	0.6657	0.5852	11	1	9
C16orf46	0.0373222	0.426911	0.001	0.2	0.178489	0.344247	1	0.178489	0.7044	0.5863	0.5626	13	2	14
CECR2	0.0479255	0.415635	0.001	0.2	0.1649	0.366509	1	0.1649	0.7052	0.7739	0.7588	30	6	13
CAGE1	0.166917	-0.744061	0.001	0.2	0.641164	-1.11356	1	0.641164	0.7054	0.7054	0.4988	8	3	6
POLA1	0.134081	-0.531445	0.001	0.2	0.0260023	-1.23947	0.320001	0.00158433	0.706	0.921	0.9152	21	7	25
UGT2A1	0.0769483	0.682145	0.001	0.2	0.000125611	0.00749305	1	0.000125611	0.7063	0.9033	0.8574	11	3	21
OTUD7A	0.103723	1.1002	0.001	0.142857	1.73191	0.2816	1	1.73191	0.7079	0.1599	0.1254	39	7	194
NXPH1	0.0934632	0.548083	0.001	0.2	0.414356	0.307078	1	0.414356	0.7081	0.5014	0.4278	61	10	40
CRYL1	0.0332933	0.561031	0.001	0.2	0.153949	0.207504	1	0.153949	0.7082	0.6636	0.5973	29	1	31
SCG5	0.113082	-0.598645	0.001	0.2	0.976143	-5	1	0.976143	0.7083	0.6695	0.6695	64	3	5
ZNF473	0.0446131	-0.642621	0.001	0.2	0.217246	-0.527189	1	0.217246	0.7085	0.7085	0.5678	1	1	8
NCKAP5	0.136749	0.415147	0.001	0.2	0.798445	0.255216	1	0.798445	0.7089	0.4369	0.3731	94	18	110
"NBPF10,NBPF19,NBPF20,POLR3C"	0.0209449	-0.450766	0.001	0.2	0.103255	-0.172918	1	0.103255	0.7089	0.7089	0.7089	12	1	33
ATAD3A	0.0724264	0.590155	0.001	0.2	0.342048	0.575793	1	0.342048	0.7092	0.5128	0.5259	3	2	10
FRMD3	0.075783	0.463087	0.001	0.2	0.381643	0.559618	1	0.381643	0.7092	0.6794	0.6523	54	6	10
KCNAB1	0.0479733	0.452945	0.001	0.2	0.0482884	0.213756	1	0.0482884	0.7093	0.7948	0.7817	35	3	9
BTG3	0.0300615	-0.53481	0.001	0.2	0.14924	-0.44503	1	0.14924	0.7095	0.7095	0.7095	2	1	8
CXADR	0.0300615	-0.53481	0.001	0.2	0.14924	-0.44503	1	0.14924	0.7095	0.7095	0.7095	10	1	8
KCND2	0.114266	-0.532631	0.001	0.2	0.28372	-5	0.378953	0.0313663	0.71	0.7706	0.8739	31	7	15
TRAPPC9	0.0901893	-0.544006	0.001	0.2	0.179228	-5	0.35572	0.0810991	0.7101	0.7112	0.705	80	6	15
NUP155	0.0212941	0.356229	0.001	0.2	0.0778415	0.1965	1	0.0778415	0.7105	0.7041	0.7041	5	2	18
NCS1	0.0864826	1.21004	0.001	0.2	0.0883815	5	0.327484	0.0233766	0.7105	0.7105	0.7105	7	2	6
CRTC3	0.0834765	-0.62464	0.001	0.2	0.29861	-0.592172	1	0.29861	0.7108	0.5468	0.5648	24	2	10
MZT2B	0.0330671	0.559245	0.001	0.2	0.15343	0.40024	1	0.15343	0.711	0.711	0.711	1	1	8
ACOT11	0.0258533	-0.498115	0.001	0.2	0.129278	-0.414784	1	0.129278	0.7111	0.7132	0.7111	8	1	8
WDFY4	0.127842	0.752449	0.001	0.2	0.24076	0.570891	1	0.24076	0.7112	0.7112	0.671	13	5	6
GCNT2	0.0421726	0.38925	0.001	0.2	0.0505255	0.0684998	1	0.0505255	0.7114	0.8186	0.8451	36	3	110
ETV1	0.0560063	0.73067	0.001	0.2	0.419165	0.787177	1	0.419165	0.7114	0.3752	0.411	29	2	6
C5orf67	0.070758	0.59111	0.001	0.2	0.0995885	0.338642	1	0.0995885	0.7115	0.753	0.7115	69	6	8
COL27A1	0.0606761	-1.05007	0.001	0.2	0.191548	-5	0.355437	0.0995949	0.7119	0.6079	0.8051	42	2	18
CHST9	0.109268	-0.44511	0.001	0.2	0.306369	-0.315793	1	0.306369	0.7122	0.6492	0.585	213	8	33
"UGT1A10,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9"	0.0354876	-0.578001	0.001	0.2	0.175717	-0.475211	1	0.175717	0.7122	0.6742	0.7122	6	1	8
HNF4G	0.244475	0.593537	0.001	0.2	0.82735	0.488546	1	0.82735	0.7124	0.6413	0.6179	152	10	29
POLD3	0.100284	-0.414983	0.001	0.2	0.163129	-0.294981	1	0.163129	0.7125	0.7924	0.7771	31	8	19
NRG3	0.200573	1.40232	0.001	0.0612692	0.826621	0.825109	0.159324	0.000597699	0.7136	0.4604	0.9708	178	29	410
LINC02210-CRHR1	0.0336631	-0.193818	0.001	0.2	0.000177822	0.0103451	1	0.000177822	0.7137	1	1	116	16	19
ARPP19	0.0798002	-0.612652	0.001	0.2	0.321486	-0.809364	1	0.321486	0.7138	0.7507	0.6348	4	2	6
"AVEN,CHRM5"	0.0294655	-0.529799	0.001	0.2	0.145999	-0.443431	1	0.145999	0.7141	0.6866	0.5667	13	1	7
SPECC1	0.123283	-0.50738	0.001	0.2	0.400548	-0.508432	1	0.400548	0.7148	0.698	0.6848	18	5	15
WSCD1	0.0210393	0.325255	0.001	0.2	0.109621	0.384971	1	0.109621	0.7149	0.7561	0.7561	13	2	6
C20orf196	0.066384	0.534606	0.001	0.2	0.168357	0.305015	1	0.168357	0.715	0.7256	0.7226	15	4	15
DDX39A	0.029468	-0.52982	0.001	0.2	0.147387	-0.433081	1	0.147387	0.7151	0.7151	0.5195	3	1	8
FRAS1	0.160032	-0.654134	0.001	0.2	0.210481	-5	0.34599	0.322287	0.7152	0.8038	0.7164	24	5	16
UGT1A4	0.0178071	-0.41719	0.001	0.2	0.0900173	-0.352664	1	0.0900173	0.7152	0.7152	0.5786	9	1	7
PKD1L3	0.0712807	-0.606221	0.001	0.2	0.287844	-0.439472	1	0.287844	0.7157	0.7032	0.7027	21	3	14
MTA3	0.0598731	0.506822	0.001	0.2	0.153086	0.354047	1	0.153086	0.7159	0.7223	0.6713	11	5	13
CNTNAP2	0.13703	-0.307763	0.001	0.2	0.0115515	0.0260235	1	0.0115515	0.716	0.9335	0.9043	181	31	169
TBC1D1	0.0579179	-0.530829	0.001	0.2	0.173554	-0.467994	1	0.173554	0.7169	0.6388	0.7122	27	2	8
BRIP1	0.100686	0.557413	0.001	0.2	0.341512	0.714359	1	0.341512	0.7169	0.7227	0.7169	28	6	7
KIRREL	0.22939	-0.817897	0.001	0.2	0.882801	-1.24121	1	0.882801	0.7172	0.7172	0.6154	28	4	9
BARD1	0.0252198	-0.438252	0.001	0.2	0.0643153	-0.215818	1	0.0643153	0.7175	0.8182	0.8156	43	2	14
CLCC1	0.0293738	0.529023	0.001	0.2	0.13744	0.375275	1	0.13744	0.7177	0.7177	0.7177	6	1	8
NFE2L2	0.108721	-0.608672	0.001	0.2	0.276224	-0.557457	1	0.276224	0.7178	0.5971	0.5338	13	3	11
CMSS1	0.0464702	-0.654772	0.001	0.2	0.22643	-0.535873	1	0.22643	0.7179	0.6472	0.608	4	1	8
"CMSS1,FILIP1L"	0.0464702	-0.654772	0.001	0.2	0.22643	-0.535873	1	0.22643	0.7179	0.6472	0.608	7	1	8
ADAMTS12	0.125693	-0.663085	0.001	0.2	0.45514	-0.948611	1	0.45514	0.718	0.6275	0.5375	62	3	6
SPATA5	0.0935549	0.696024	0.001	0.2	0.219578	0.602273	1	0.219578	0.7183	0.7076	0.7076	25	2	5
DPP10	0.0757106	-0.459303	0.001	0.2	0.382048	-0.54576	1	0.382048	0.7185	0.5202	0.4539	51	6	14
OCLN	0.0591283	0.730565	0.001	0.2	0.258397	0.515532	1	0.258397	0.719	0.711	0.719	5	1	8
FAM8A1	0.0370567	-0.589762	0.001	0.2	0.183379	-0.478891	1	0.183379	0.719	0.719	0.719	1	1	8
HDX	0.103204	0.733374	0.001	0.2	0.0927394	0.293843	1	0.0927394	0.7191	0.751	0.7041	8	3	9
"SPANXC,SPANXD"	0.0105378	-0.324382	0.001	0.2	0.0535596	-0.175491	1	0.0535596	0.7193	0.6656	0.6678	1	1	17
SMIM3	0.0524369	0.691911	0.001	0.2	0.229244	0.460936	1	0.229244	0.7202	0.6502	0.5845	5	1	9
IL1RN	0.0246451	-0.486963	0.001	0.2	0.124312	-0.395811	1	0.124312	0.7203	0.7203	0.7203	9	1	8
DDIAS	0.0173035	-0.411509	0.001	0.2	0.0875944	-0.346543	1	0.0875944	0.7204	0.7204	0.7204	5	1	7
APBB2	0.0720398	-0.470178	0.001	0.2	0.210313	-5	0.36849	0.0625765	0.7205	0.6834	0.8366	45	7	11
CMC2	0.0324554	0.55438	0.001	0.2	0.149087	0.376043	1	0.149087	0.7208	0.7208	0.7208	20	1	9
NPS	0.0277092	-0.514687	0.001	0.2	0.139067	-0.421449	1	0.139067	0.721	0.7091	0.7091	3	1	8
OR1A1	0.0391789	-0.60521	0.001	0.2	0.193184	-0.493336	1	0.193184	0.7211	0.6209	0.4901	1	1	8
ANKS1B	0.108548	0.447608	0.001	0.2	-0.0333821	-0.744059	0.0526316	0.0500727	0.7215	0.9546	0.7644	105	19	340
GSN	0.167408	-0.753382	0.001	0.2	0.619983	-1.10038	1	0.619983	0.7217	0.7217	0.7217	35	3	6
ASCL3	0.0165971	-0.403386	0.001	0.2	0.0814021	-0.0704673	1	0.0814021	0.7219	0.7227	0.7036	2	1	157
SVIP	0.0318553	-0.549555	0.001	0.2	0.159277	-0.446548	1	0.159277	0.7219	0.7219	0.7219	2	1	9
TUSC5	0.0190972	-0.431358	0.001	0.2	0.0974187	-0.348634	1	0.0974187	0.7222	0.7222	0.7222	7	1	9
FBXL18	0.0768095	0.820097	0.001	0.2	0.181003	0.408383	1	0.181003	0.7227	0.7122	0.7577	30	4	9
XKR3	0.0244893	0.34866	0.001	0.2	0.105431	0.0731589	1	0.105431	0.723	0.7302	0.7341	9	2	180
PRDM16	0.0994245	-0.528372	0.001	0.2	0.242226	-0.310111	1	0.242226	0.723	0.7383	0.6325	52	4	24
ATAD3B	0.0151531	-0.386182	0.001	0.2	0.0757214	-0.14544	1	0.0757214	0.7232	0.7232	0.7232	2	1	36
PNPT1	0.0167834	-0.405547	0.001	0.2	0.0850807	-0.340835	1	0.0850807	0.7232	0.5351	0.7119	1	1	7
FAM69C	0.0484017	0.667099	0.001	0.2	0.213739	0.447855	1	0.213739	0.7233	0.6217	0.7167	8	1	9
PRKCB	0.0644036	0.681077	0.001	0.2	0.0153688	-0.0988271	1	0.0153688	0.7236	1	1	46	3	14
CLSTN2	0.0572711	-0.432084	0.001	0.2	0.281411	-0.494707	1	0.281411	0.7237	0.6459	0.5834	97	5	12
PLA2G4E	0.000312661	-0.0612319	0.001	0.2	0.00214631	0.0829758	1	0.00214631	0.7238	0.9865	0.7103	56	3	5
LMOD1	0.0456846	-0.399654	0.001	0.2	0.0926647	-0.257678	1	0.0926647	0.7239	0.8192	0.7971	17	3	15
ZNF133	0.0161142	-0.397726	0.001	0.2	0.082193	-0.33068	1	0.082193	0.7243	0.7243	0.7243	6	1	9
C22orf15	0.0162878	-0.399772	0.001	0.2	0.0832207	-0.326542	1	0.0832207	0.725	0.725	0.725	2	1	8
CHCHD10	0.0162878	-0.399772	0.001	0.2	0.0832207	-0.326542	1	0.0832207	0.725	0.725	0.725	2	1	8
MN1	0.0402413	-0.282049	0.001	0.2	0.0734644	-0.253049	1	0.0734644	0.7251	0.7942	0.7591	24	8	13
PCDHB6	0.0280772	0.517898	0.001	0.2	0.130448	0.349358	1	0.130448	0.7257	0.7257	0.7257	2	1	9
LYG1	0.00984304	0.313922	0.001	0.2	0.0487	0.0889986	1	0.0487	0.7258	0.7021	0.7018	1	1	65
EFNA5	0.0156675	-0.392408	0.001	0.2	0.0801971	-0.31994	1	0.0801971	0.7263	0.7263	0.7263	48	1	8
OSTN	0.0332378	-0.423063	0.001	0.2	0.217013	-0.440839	1	0.217013	0.7265	0.6525	0.6158	9	2	11
OR51Q1	0.0168127	-0.405885	0.001	0.2	0.0862615	-0.325852	1	0.0862615	0.7267	0.7267	0.7267	1	1	9
KCNV2	0.0308384	-0.541256	0.001	0.2	0.155293	-0.434077	1	0.155293	0.727	0.727	0.7236	2	1	10
MALRD1	0.0553186	0.396805	0.001	0.2	0.481959	0.238646	1	0.481959	0.7272	0.4353	0.457	132	10	80
EEF1A1	0.0836213	-0.660086	0.001	0.2	0.298743	-0.784812	1	0.298743	0.7275	0.7275	0.7275	2	2	6
MBP	0.145693	-0.713571	0.001	0.2	0.514919	-1.00536	1	0.514919	0.7278	0.7278	0.7278	42	3	6
GAA	0.0914658	-0.65001	0.001	0.2	0.407417	-0.896014	1	0.407417	0.7279	0.5358	0.5358	11	2	7
OR4C45	0.0429198	0.631273	0.001	0.2	0.192361	0.429497	1	0.192361	0.7281	0.7281	0.7281	1	1	9
MEI4	0.018246	-0.422072	0.001	0.2	0.0929905	-0.343694	1	0.0929905	0.7285	0.7285	0.7285	27	1	8
WDR64	0.150853	-0.638116	0.001	0.2	0.500795	-0.756684	1	0.500795	0.7288	0.7393	0.7044	35	4	10
ALDH8A1	0.0697919	0.63524	0.001	0.2	0.546679	0.58335	1	0.546679	0.7289	0.468	0.4396	13	3	14
IDS	0.0222216	0.463629	0.001	0.2	0.10469	0.312076	1	0.10469	0.729	0.729	0.729	1	1	10
CELSR1	0.0210119	0.451451	0.001	0.2	0.0996299	0.304489	1	0.0996299	0.7293	0.7293	0.7293	42	1	9
GLDN	0.0929069	0.700089	0.001	0.2	0.0598935	0.266564	1	0.0598935	0.7293	1	1	23	3	7
ANAPC1	0.0363024	-0.588116	0.001	0.2	0.0818064	-5	0.268067	0.033548	0.7301	0.7405	0.8825	7	3	43
BCL2	0.109471	0.73202	0.001	0.2	0.0635052	0.23297	1	0.0635052	0.7302	0.7863	0.8102	18	8	10
NLRP12	0.0605094	0.415151	0.001	0.2	0.0716971	0.117549	1	0.0716971	0.7303	0.8183	0.8339	23	5	46
SLC25A34	0.0142055	-0.374409	0.001	0.2	0.0725661	-0.310041	1	0.0725661	0.7305	0.7305	0.7305	1	1	8
"PRR5,PRR5-ARHGAP8"	0.0710155	-0.508708	0.001	0.2	0.312777	-0.591938	1	0.312777	0.7308	0.6662	0.6551	13	3	10
VCX2	0.0177252	-0.416273	0.001	0.2	0.0878414	-0.145526	1	0.0878414	0.7309	0.7309	0.7309	3	1	42
SPECC1L	0.0400469	-0.611386	0.001	0.2	0.198973	-0.487334	1	0.198973	0.7309	0.7309	0.7309	2	1	9
ACSF3	0.0139355	0.370979	0.001	0.2	0.0672598	0.243141	1	0.0672598	0.7317	0.7317	0.7317	15	1	10
DNAH8	0.0787821	0.652103	0.001	0.2	0.314005	0.719169	1	0.314005	0.7317	0.7317	0.7317	23	3	5
CEP97	0.0443638	0.492469	0.001	0.2	0.189016	0.394204	1	0.189016	0.7319	0.7933	0.7933	7	2	11
GGT1	0.0438254	-0.637375	0.001	0.2	0.217169	-0.505779	1	0.217169	0.7321	0.7321	0.7321	3	1	10
GUCD1	0.0438254	-0.637375	0.001	0.2	0.217169	-0.505779	1	0.217169	0.7321	0.7321	0.7321	3	1	10
LRRC75B	0.0438254	-0.637375	0.001	0.2	0.217169	-0.505779	1	0.217169	0.7321	0.7321	0.7321	2	1	10
SNRPD3	0.0438254	-0.637375	0.001	0.2	0.217169	-0.505779	1	0.217169	0.7321	0.7321	0.7321	2	1	10
UPB1	0.0438254	-0.637375	0.001	0.2	0.217169	-0.505779	1	0.217169	0.7321	0.7321	0.7321	2	1	10
MAN2B2	0.0715258	-0.884263	0.001	0.2	0.426593	-5	0.350756	0.277488	0.7325	0.6095	0.5883	5	4	11
UXT	0.0265696	0.504588	0.001	0.2	0.1229	0.327101	1	0.1229	0.7327	0.5856	0.5574	1	1	11
WNT3	0.0977967	0.450003	0.001	0.2	0.231666	0.385071	1	0.231666	0.733	0.7333	0.6653	18	9	13
FANCB	0.0164171	0.401287	0.001	0.2	0.0789454	0.272292	1	0.0789454	0.7331	0.7331	0.7331	11	1	9
HHAT	0.0719482	-0.365456	0.001	0.2	0.125359	-0.286868	1	0.125359	0.7334	0.8102	0.8346	63	10	16
PHEX	0.0694385	-0.359134	0.001	0.2	0.352625	-0.233546	1	0.352625	0.7352	0.6545	0.6371	21	6	68
SPOCK1	0.0561198	-0.392082	0.001	0.2	0.135011	-0.344478	1	0.135011	0.7353	0.7868	0.7803	52	7	11
PHACTR3	0.0609865	-0.462737	0.001	0.2	0.336544	-0.157359	1	0.336544	0.736	0.2361	0.4114	12	5	134
LRRC27	0.0977073	-0.512927	0.001	0.2	0.230294	-0.432549	1	0.230294	0.737	0.7485	0.7485	9	4	13
ZNF804A	0.0961855	-0.556525	0.001	0.2	0.160065	-0.375744	1	0.160065	0.7373	0.8251	0.7909	30	4	11
ADAMTS17	0.0212449	-0.488197	0.001	0.2	0.0921348	-0.139498	1	0.0921348	0.7374	0.7832	0.7703	109	2	47
SLC6A5	0.135729	-0.793962	0.001	0.2	0.468526	-1.00384	1	0.468526	0.7376	0.5001	0.5001	18	2	5
KRTAP5-5	0.0142476	0.374941	0.001	0.2	0.0690797	0.253037	1	0.0690797	0.7378	0.5824	0.677	2	1	9
XRN1	0.0217347	-0.331195	0.001	0.2	0.12202	-0.10749	1	0.12202	0.7379	0.6654	0.6245	6	2	104
MTUS2	0.0402385	0.479921	0.001	0.2	0.141338	0.519644	1	0.141338	0.7382	0.6955	0.6821	15	4	5
IRX4	0.0863244	0.737694	0.001	0.2	0.560084	0.671556	1	0.560084	0.7384	0.4893	0.4893	13	3	11
KLHL1	0.0644438	-0.400278	0.001	0.2	0.0492499	-0.114698	1	0.0492499	0.7385	0.8839	0.8762	29	6	41
MYO5B	0.141163	-0.747971	0.001	0.2	0.494796	-1.02986	1	0.494796	0.7387	0.4902	0.5279	25	4	5
TRIO	0.0746687	-0.851891	0.001	0.2	0.408768	-5	0.432126	0.257689	0.7387	0.5234	0.7387	28	3	5
NOP9	0.0781885	0.684951	0.001	0.2	0.277203	0.619152	1	0.277203	0.7388	0.7388	0.7388	4	2	6
DOPEY2	0.114429	-0.516259	0.001	0.2	-0.0831509	-5	0.280937	0.0192248	0.7389	0.9968	0.8488	27	5	102
LRRC31	0.0614946	-0.696161	0.001	0.2	0.301661	-2.54569	0.320972	0.272851	0.7389	0.627	0.5871	11	4	8
AMOT	0.0910782	-0.758129	0.001	0.2	0.337788	-0.826425	1	0.337788	0.7389	0.7389	0.7389	6	2	6
SPACA7	0.132666	-0.787279	0.001	0.2	0.453862	-0.991642	1	0.453862	0.7389	0.5	0.351	6	2	5
SARAF	0.0508354	0.743416	0.001	0.2	-0.0631466	2.41159	0.208759	0.135961	0.7395	0.9689	0.7083	7	3	19
VAV3	0.0686986	-0.512113	0.001	0.2	0.0694308	-0.169252	1	0.0694308	0.7398	0.8565	0.8724	69	6	23
TMPRSS11E	0.0532137	0.438958	0.001	0.2	0.105122	0.252762	1	0.105122	0.7398	0.8753	0.8426	5	4	14
MLPH	0.0536805	-0.413154	0.001	0.2	0.0987798	-0.23557	1	0.0987798	0.7406	0.8511	0.8274	35	8	18
GRM6	0.0895267	0.64903	0.001	0.2	0.39949	0.73889	1	0.39949	0.7407	0.5503	0.5503	5	2	6
OR52L1	0.0261535	-0.50084	0.001	0.2	0.128132	-0.358335	1	0.128132	0.7416	0.7416	0.7416	1	1	9
