Gene	AMLstat	factor1	factor2	alpha	ProbStat	ProbFactor	ProbAlpha	CMATstat	AMLpvalue	Probpvalue	CMATpvalue	NumValidSNPs	NumIndepSNPs	TotalRareAlleles
CBFA2T3	0.0785932	0.606062	0.001	0.2	0.341218	0.448399	1	0.341218	0.5667	0.6773	0.6662	12	2	14
ADAMTS19	0.172849	-1.06801	0.001	0.2	0.309117	-1.32041	0.441449	0.165413	0.567	0.5397	0.6708	66	3	12
TSPAN8	0.0750943	0.775301	0.001	0.2	0.00267662	5	0.295304	0.0202313	0.5671	0.973	1	7	2	6
DENND4C	0.0794968	0.833327	0.001	0.2	0.344444	0.479026	1	0.344444	0.5673	0.5673	0.5673	12	1	13
CPPED1	0.171446	0.589335	0.001	0.2	0.571399	0.402549	1	0.571399	0.5676	0.5819	0.5761	24	5	30
DIAPH2	0.157652	-0.615988	0.001	0.2	0.773697	-0.498935	1	0.773697	0.5681	0.4258	0.4202	42	5	32
DNAL1	0.120316	0.745087	0.001	0.2	0.565659	0.85589	1	0.565659	0.5684	0.5684	0.5684	4	2	7
RAB17	0.084252	-0.626352	0.001	0.2	0.363649	-0.4598	1	0.363649	0.5685	0.5308	0.5189	25	2	16
USP4	0.171368	-0.784365	0.001	0.2	0.524899	-5	0.4954	0.217937	0.5686	0.5686	0.8061	6	4	7
FGD2	0.126892	0.71976	0.001	0.2	0.338206	0.691776	1	0.338206	0.5689	0.7979	0.7979	33	4	6
CYFIP1	0.0364231	0.585049	0.001	0.2	0.169211	0.0733394	1	0.169211	0.5689	0.5689	0.5689	35	1	272
PRIM2	0.0711326	0.883486	0.001	0.2	0.00587352	0.0383882	1	0.00587352	0.5692	0.9916	0.9821	10	2	34
GRM8	0.367262	0.714442	0.001	0.2	0.485273	0.303649	1	0.485273	0.5692	0.6574	0.6233	82	11	47
COL4A3	0.358237	1.09029	0.001	0.2	0.39512	1.80331	0.400002	0.199229	0.5697	0.7512	0.7512	14	5	12
TUBGCP5	0.0334461	0.562234	0.001	0.2	-0.105361	-5	0.1	-18.4207	0.5697	1	1	8	1	272
CRYBG1	0.283796	0.9386	0.001	0.2	1.08511	1.40996	1	1.08511	0.5698	0.5048	0.5048	12	3	6
BIK	0.0978126	0.646464	0.001	0.2	0.489036	0.305823	1	0.489036	0.5703	0.4316	0.3987	13	3	44
GATA4	0.244692	-0.898295	0.001	0.2	0.921717	-1.32818	1	0.921717	0.5706	0.5077	0.5077	21	3	6
LGSN	0.280421	1.06299	0.001	0.2	0.809406	1.28829	1	0.809406	0.5709	0.7647	0.7647	6	3	5
ARMC12	0.0518877	-0.688605	0.001	0.2	0.239378	-0.395789	1	0.239378	0.5715	0.5715	0.5715	8	1	13
PAMR1	0.153254	0.883034	0.001	0.2	0.37397	0.850505	1	0.37397	0.5716	0.5716	0.5716	9	2	8
CAMK1D	0.202963	-0.849414	0.001	0.2	0.419876	-5	0.29408	0.237799	0.5718	0.5465	0.7325	98	9	19
C16orf96	0.199814	1.04279	0.001	0.2	0.348871	5	0.33076	0.225942	0.5722	0.6805	0.6805	7	4	7
PTPRT	0.262941	0.551252	0.001	0.2	7.10E-05	-0.00151939	1	7.10E-05	0.5727	0.9265	0.9749	121	16	260
DAO	0.172452	-0.913723	0.001	0.2	0.537186	-5	0.458142	0.178509	0.5728	0.5335	0.8254	7	3	10
MSH2	0.0925549	-0.640176	0.001	0.2	0.149885	-0.20244	1	0.149885	0.5738	0.6935	0.6751	48	3	32
STOX1	0.148939	0.639963	0.001	0.2	0.447199	0.554248	1	0.447199	0.5741	0.5452	0.5208	11	4	12
POLE4	0.0488792	-0.6701	0.001	0.2	0.226997	-0.260254	1	0.226997	0.5741	0.5741	0.5741	1	1	30
RPS24	0.0898108	-0.65044	0.001	0.2	0.435785	-0.755739	1	0.435785	0.5742	0.5742	0.5742	6	2	7
NLRP8	0.0727612	0.801467	0.001	0.2	0.316515	0.449625	1	0.316515	0.5744	0.5243	0.5036	13	1	15
CEP89	0.159929	-0.709334	0.001	0.2	0.558297	-0.829842	1	0.558297	0.5745	0.6382	0.6333	40	3	9
SGCZ	0.274765	0.743406	0.001	0.2	0.300486	0.39552	0.362622	0.24705	0.5747	0.6603	0.6089	252	17	146
TMEM27	0.0547437	0.705568	0.001	0.2	0.246539	0.394481	1	0.246539	0.5753	0.4438	0.5243	3	1	13
MIER3	0.0388824	-0.469036	0.001	0.2	0.0533585	-0.282817	1	0.0533585	0.5755	0.6837	0.7104	5	2	6
SLC9A8	0.222047	-0.644742	0.001	0.2	0.785193	-0.784223	1	0.785193	0.5756	0.4708	0.4546	9	6	13
ZNF761	0.038191	0.598082	0.001	0.2	0.176983	0.0814591	1	0.176983	0.5766	0.5386	0.5662	2	1	232
PLCB4	0.267038	0.988033	0.001	0.2	0.351911	5	0.331656	0.391828	0.577	0.8051	0.6448	80	4	10
ITGAE	0.177488	-0.643597	0.001	0.2	0.582658	-0.432311	1	0.582658	0.5771	0.5518	0.5275	20	5	27
SETMAR	0.038685	-0.60166	0.001	0.2	0.182991	-0.345302	1	0.182991	0.5773	0.5773	0.5773	6	1	13
UGT2A1	0.110528	0.830016	0.001	0.2	0.028559	5	0.26055	0.00856968	0.5777	0.8972	0.9423	11	3	25
RELN	0.126041	-0.734835	0.001	0.2	0.231775	-0.582491	0.491654	0.233116	0.578	0.6694	0.6276	60	6	29
MBP	0.278665	-0.937758	0.001	0.2	1.01445	-1.37089	1	1.01445	0.5781	0.502	0.502	42	3	6
BCKDHA	0.253186	-0.926729	0.001	0.2	0.891958	-1.29807	1	0.891958	0.5792	0.5065	0.5065	14	3	6
GSTA1	0.0659378	0.575927	0.001	0.2	0.230673	0.159734	1	0.230673	0.5795	0.6308	0.6061	7	2	76
TRPM3	0.460041	0.922701	0.001	0.2	0.938857	0.665974	1	0.938857	0.5796	0.6744	0.6711	137	7	18
VIT	0.115128	0.868662	0.001	0.2	0.510457	0.811495	1	0.510457	0.5797	0.5598	0.5598	30	3	7
GGT5	0.0643152	0.758667	0.001	0.2	0.284572	0.426144	1	0.284572	0.5801	0.5584	0.4628	4	1	13
ERG	0.0782493	1.0686	0.001	0.2	0.592539	0.55415	1	0.592539	0.5802	0.2525	0.2151	5	2	16
PEX5L	0.140931	1.17773	0.001	0.2	0.22317	5	0.285248	0.0160135	0.5803	0.6968	1	41	5	12
RAB7A	0.219872	-0.703379	0.001	0.2	0.63116	-2.13577	0.447154	0.61816	0.5804	0.4652	0.4403	21	9	13
NPHP4	0.0844389	-0.627393	0.001	0.2	0.402304	-0.752358	1	0.402304	0.5807	0.5387	0.503	19	2	7
SLC8A1	0.161099	-0.524593	0.001	0.2	0.155354	-0.312142	1	0.155354	0.5811	0.7627	0.7067	71	9	16
ATM	0.20519	-0.567204	0.001	0.2	0.57067	-0.271519	1	0.57067	0.5814	0.4835	0.4378	151	8	68
KCNH1	0.159481	-0.555681	0.001	0.2	0.617292	-0.850588	1	0.617292	0.5818	0.5216	0.5001	18	5	9
TMEM41B	0.125889	-0.725346	0.001	0.2	0.458437	-0.746358	1	0.458437	0.5821	0.6527	0.534	8	3	8
B3GALNT2	0.0551463	-0.707914	0.001	0.2	0.254275	-0.403659	1	0.254275	0.5825	0.5825	0.5825	4	1	15
USP50	0.230983	0.880221	0.001	0.2	0.719013	0.961851	1	0.719013	0.5826	0.4885	0.4885	4	3	7
CELF2	0.140866	1.03522	0.001	0.2	0.219772	0.406326	1	0.219772	0.5826	0.6307	0.4446	51	6	11
PPA2	0.1088	-0.75575	0.001	0.2	0.218537	-0.563409	1	0.218537	0.5827	0.6632	0.6882	17	2	6
STOM	0.204091	0.935411	0.001	0.2	0.290039	2.87228	0.31552	0.183313	0.5833	0.5833	0.8832	21	6	9
PDLIM5	0.226973	0.723322	0.001	0.2	0.378981	0.403783	1	0.378981	0.5838	0.6239	0.6092	93	10	20
KCNU1	0.268218	1.0097	0.001	0.2	0.852937	1.31658	1	0.852937	0.584	0.7441	0.7441	37	3	5
ROR1	0.237708	-0.942121	0.001	0.2	0.794283	-1.27143	1	0.794283	0.5841	0.7277	0.7277	55	3	6
TPK1	0.155146	-0.548403	0.001	0.2	0.0868364	-0.196524	1	0.0868364	0.5842	0.8437	0.8328	99	8	19
FAM131C	0.0581667	-0.543624	0.001	0.2	0.33427	-0.227762	1	0.33427	0.5843	0.4976	0.5142	3	2	57
CNR1	0.115157	-0.857977	0.001	0.2	0.0134044	-1.46155	0.326261	0.0479646	0.5849	0.899	0.7905	7	3	44
EDAR	0.0967063	-0.686113	0.001	0.2	0.488454	-0.766102	1	0.488454	0.5852	0.5852	0.5791	10	2	10
SAXO1	0.045242	-0.64677	0.001	0.2	0.21141	-0.371865	1	0.21141	0.5859	0.5859	0.5859	24	1	13
BAG4	0.139257	-0.945301	0.001	0.2	0.619989	-0.899459	1	0.619989	0.586	0.5282	0.5282	2	2	7
TFEB	0.174917	0.552471	0.001	0.2	0.338383	0.442474	1	0.338383	0.586	0.6487	0.6205	21	8	16
SYT1	0.0919248	0.767445	0.001	0.2	0.0399328	5	0.30091	0.0462148	0.5862	1	1	25	4	6
KIAA1456	0.0577609	-0.722899	0.001	0.2	0.265825	-0.406125	1	0.265825	0.5865	0.5865	0.5865	23	1	14
OR52I2	0.0365316	-0.585859	0.001	0.2	0.174535	-0.330714	1	0.174535	0.5868	0.5868	0.5868	1	1	14
"GCOM1,MYZAP"	0.13051	-1.30167	0.001	0.2	0.369509	-5	0.294207	0.0635839	0.5871	0.686	0.686	24	3	10
GPCPD1	0.0892702	0.647845	0.001	0.2	0.416116	0.43141	1	0.416116	0.5871	0.5789	0.5789	4	2	20
RGL4	0.0384922	0.600267	0.001	0.2	0.179177	0.339001	1	0.179177	0.5872	0.4857	0.5095	1	1	13
VTA1	0.172583	-0.853038	0.001	0.2	0.534111	-1.057	1	0.534111	0.5874	0.7654	0.7654	6	3	5
ZNF331	0.0820864	1.03029	0.001	0.2	0.107806	0.621673	0.391642	0.0995719	0.5874	0.7076	0.7033	12	2	16
GNAL	0.168154	-0.673601	0.001	0.2	0.547216	-0.704537	1	0.547216	0.5876	0.4235	0.4484	30	7	10
GRAMD1C	0.0762484	-0.751667	0.001	0.2	-0.00741084	-5	0.290633	0.00244561	0.588	0.3334	0.9739	18	2	80
CCBE1	0.158414	0.805223	0.001	0.2	0.306099	5	0.421564	0.23638	0.5882	0.5882	0.7657	43	3	8
UTRN	0.195773	0.864537	0.001	0.2	0.290154	0.955721	0.447013	0.280575	0.5883	0.6215	0.6215	91	8	14
CSPP1	0.0626793	0.55784	0.001	0.2	0.338667	0.342747	1	0.338667	0.5884	0.579	0.5427	6	2	24
RPS23	0.131743	0.85515	0.001	0.2	0.22217	0.583885	1	0.22217	0.5888	0.652	0.6002	10	2	6
Sep-10	0.243785	1.07109	0.001	0.2	0.621717	5	0.474996	0.390776	0.5892	0.5892	0.6867	7	3	6
TEX101	0.0942018	0.627286	0.001	0.2	0.159366	0.14748	1	0.159366	0.5894	0.7172	0.7118	8	3	61
TTC6	0.110003	-0.946105	0.001	0.2	0.84733	-0.402881	1	0.84733	0.5902	0.367	0.3379	26	4	45
CNTNAP4	0.0664119	-0.59431	0.001	0.2	0.243994	-0.424976	1	0.243994	0.5907	0.6543	0.6318	40	2	12
VWA3B	0.165792	-0.756762	0.001	0.2	0.490216	-0.599771	1	0.490216	0.5915	0.5437	0.5223	15	3	12
ZNF100	0.104965	0.695265	0.001	0.2	0.472004	0.670331	1	0.472004	0.5918	0.586	0.5773	4	2	10
OR52I1	0.0404659	-0.614338	0.001	0.2	0.192347	-0.345021	1	0.192347	0.5918	0.5918	0.5918	1	1	15
TRIM68	0.0404659	-0.614338	0.001	0.2	0.192347	-0.345021	1	0.192347	0.5918	0.5918	0.5918	2	1	15
CRLF2	0.0255147	0.495019	0.001	0.2	0.120758	0.223519	1	0.120758	0.5922	0.5841	0.5405	1	1	20
DSG4	0.0673174	-0.619858	0.001	0.2	0.36659	-0.262378	1	0.36659	0.5924	0.5601	0.5575	14	2	48
PRR32	0.0332239	-0.560484	0.001	0.2	0.159568	-0.317543	1	0.159568	0.5931	0.5931	0.5931	2	1	14
COX7B2	0.206093	0.974438	0.001	0.2	0.475484	0.820992	1	0.475484	0.5933	0.5933	0.5933	7	4	6
TANGO6	0.1443	-0.735496	0.001	0.2	0.569774	-0.632512	1	0.569774	0.5937	0.5345	0.523	43	6	13
OR52D1	0.0315056	-0.546718	0.001	0.2	0.151845	-0.309299	1	0.151845	0.5951	0.5951	0.5951	1	1	14
MKL1	0.196414	-0.568648	0.001	0.2	0.800846	-0.406675	1	0.800846	0.5961	0.3707	0.2947	74	20	42
SSBP2	0.148886	-0.758011	0.001	0.2	0.252189	-0.478075	1	0.252189	0.597	0.609	0.6229	8	4	10
EFCAB6	0.107548	-0.567972	0.001	0.2	0.0106498	-0.060692	1	0.0106498	0.5988	0.9895	1	23	8	27
"ARL17A,LRRC37A2"	0.0369816	-0.589206	0.001	0.2	0.174144	-0.155846	1	0.174144	0.5992	0.577	0.5749	1	1	61
"ARHGAP8,PRR5-ARHGAP8"	0.15555	-0.629588	0.001	0.2	0.296016	-0.314847	1	0.296016	0.5993	0.6896	0.6695	30	5	27
GRID2	0.2845	-0.538207	0.001	0.2	0.418306	-0.539397	0.347014	0.341376	0.5998	0.6171	0.6053	112	23	127
ACER2	0.0389564	0.603614	0.001	0.2	0.181093	0.31469	1	0.181093	0.6	0.6	0.6	4	1	15
ABCD4	0.229932	-0.940843	0.001	0.2	0.887923	-1.29459	1	0.887923	0.6006	0.5146	0.5146	12	3	6
RTL5	0.0468798	0.488863	0.001	0.2	0.106129	0.210833	1	0.106129	0.601	0.6956	0.5633	2	2	22
PTPRE	0.188828	-0.731782	0.001	0.2	0.792947	-0.735638	1	0.792947	0.6011	0.5635	0.5141	25	5	13
OPCML	0.16319	-0.75437	0.001	0.2	0.385221	-2.1522	0.242998	0.0264536	0.6013	0.5504	0.8164	175	10	55
COX7A2L	0.142966	-0.798	0.001	0.2	0.661531	-1.18977	1	0.661531	0.6022	0.381	0.4853	5	2	5
GRK3	0.156958	0.736906	0.001	0.2	0.623723	0.442615	1	0.623723	0.6027	0.6329	0.3969	8	3	27
MTHFSD	0.170626	-1.05073	0.001	0.2	0.622792	-1.14533	1	0.622792	0.6028	0.4502	0.4502	4	2	5
TMEM260	0.164726	0.931936	0.001	0.2	0.437908	0.78938	1	0.437908	0.6028	0.7039	0.7039	11	3	6
CYP11B2	0.136154	-0.727288	0.001	0.2	0.202129	-5	0.394786	0.198246	0.603	0.8445	0.8234	10	3	9
SS18L1	0.148295	-0.564151	0.001	0.2	0.464279	-0.741241	1	0.464279	0.6031	0.6219	0.6013	20	5	10
GPR89A	0.0559617	0.712635	0.001	0.2	0.253345	0.365636	1	0.253345	0.6033	0.6033	0.6033	1	1	18
RAB3IL1	0.222885	1.01864	0.001	0.2	0.562294	5	0.464524	0.33576	0.6034	0.6034	0.7274	5	3	6
PKD1L1	0.0906838	0.686607	0.001	0.2	0.147863	0.495047	1	0.147863	0.6035	0.7555	0.7026	17	4	5
MUTYH	0.135138	0.951173	0.001	0.2	0.0525714	5	0.31539	0.100505	0.6035	1	0.7189	21	2	8
DEFB1	0.0632943	0.753254	0.001	0.2	0.277942	0.376198	1	0.277942	0.6035	0.6015	0.5271	5	1	17
PACRG	0.0707732	0.500858	0.001	0.2	0.130537	0.184746	1	0.130537	0.6038	0.7652	0.7637	49	3	32
CKMT1A	0.0546433	0.704981	0.001	0.2	0.243955	0.349982	1	0.243955	0.6047	0.6047	0.6047	1	1	17
SEMA3E	0.0775531	0.561969	0.001	0.2	0.00460443	0.0617096	1	0.00460443	0.6054	0.8672	0.9512	28	5	12
APBA1	0.116503	0.61621	0.001	0.2	0.33541	0.352916	1	0.33541	0.6058	0.5586	0.5152	31	3	23
MSH3	0.217445	-0.700364	0.001	0.2	0.725993	-0.908219	1	0.725993	0.606	0.5479	0.5227	27	5	9
KLHL12	0.0822557	0.619171	0.001	0.2	0.374704	0.639425	1	0.374704	0.6064	0.4547	0.4828	5	2	8
ALDH1L1	0.196693	0.768035	0.001	0.2	0.538775	0.49643	1	0.538775	0.6065	0.3719	0.3751	22	3	19
THSD4	0.161032	-0.553566	0.001	0.2	-0.0264031	-1.30354	0.258435	0.0282674	0.6066	0.9618	0.8417	54	10	52
TRPM4	0.217448	0.887511	0.001	0.2	0.369952	0.682357	1	0.369952	0.6067	0.6202	0.6449	5	3	8
DSCAM	0.230499	-0.682558	0.001	0.2	0.345874	-1.07371	0.346019	0.372423	0.6069	0.6759	0.6478	167	11	32
LYG1	0.0361846	0.583262	0.001	0.2	0.168541	0.146525	1	0.168541	0.6077	0.6077	0.6077	1	1	76
ZMYM5	0.0541366	0.654518	0.001	0.2	0.359736	0.141295	1	0.359736	0.6077	0.4635	0.4563	6	2	157
ZNF701	0.100132	-0.798677	0.001	0.2	0.50004	-0.81204	1	0.50004	0.6078	0.5516	0.5516	3	2	7
DLG1	0.235644	-1.09762	0.001	0.2	0.620339	-5	0.486238	0.218261	0.608	0.608	0.8569	20	3	6
HYAL1	0.0989432	-0.72189	0.001	0.2	0.485823	-0.766883	1	0.485823	0.6084	0.4775	0.5562	2	2	8
PPARD	0.216026	-0.639842	0.001	0.2	0.745306	-0.670901	1	0.745306	0.6089	0.6197	0.6099	71	6	18
ITIH5	0.118038	0.690156	0.001	0.2	0.667491	0.705044	1	0.667491	0.6102	0.5441	0.4334	24	3	12
EMID1	0.107927	0.572273	0.001	0.2	0.502221	0.634268	1	0.502221	0.6103	0.5165	0.4767	38	7	12
PNLIPRP1	0.0238851	0.479789	0.001	0.2	0.1141	0.243858	1	0.1141	0.6106	0.6106	0.6106	3	1	16
WARS2	0.111949	0.838066	0.001	0.2	0.341326	0.703203	1	0.341326	0.6107	0.4776	0.432	7	3	6
POT1	0.212224	0.921733	0.001	0.2	0.47203	0.681891	1	0.47203	0.6107	0.6905	0.6738	24	4	9
ARL15	0.212751	-0.744599	0.001	0.2	0.165292	-1.47594	0.358653	0.0913612	0.6108	0.7607	0.8033	64	5	31
RAP1GAP2	0.253223	0.69213	0.001	0.2	1.01985	0.287484	1	1.01985	0.6108	0.4284	0.3748	37	9	108
AFF1	0.240959	0.974713	0.001	0.2	0.529279	4.06658	0.382173	0.478963	0.6111	0.6129	0.6129	18	5	7
FUT6	0.0625051	0.74903	0.001	0.2	0.275552	0.377151	1	0.275552	0.6111	0.6111	0.6111	2	1	16
SLC35F2	0.0997294	0.550793	0.001	0.2	0.671857	0.20038	1	0.671857	0.6116	0.4102	0.3658	9	4	146
ITGA10	0.0411782	-0.619316	0.001	0.2	0.192829	-0.211116	1	0.192829	0.6117	0.6117	0.6117	4	1	37
"ITGA10,NBPF10,NBPF19,NBPF20"	0.0411782	-0.619316	0.001	0.2	0.192829	-0.211116	1	0.192829	0.6117	0.6117	0.6117	5	1	37
GABRB2	0.250051	-1.1035	0.001	0.2	0.640071	-5	0.489272	0.26862	0.6133	0.5341	0.7681	22	3	6
PLXDC1	0.172223	-0.825297	0.001	0.2	0.318643	-5	0.32467	0.282816	0.6142	0.6487	0.7185	20	4	13
ADAMTS18	0.0798116	-0.595106	0.001	0.2	0.13107	-0.180742	1	0.13107	0.6143	0.7355	0.7494	43	3	34
UMAD1	0.178747	0.784041	0.001	0.2	0.227627	5	0.349894	0.212906	0.6147	0.6147	0.5608	37	5	10
SWT1	0.126525	0.640485	0.001	0.2	0.382686	0.57065	1	0.382686	0.615	0.6702	0.6702	9	3	10
"NBPF10,NBPF19,NBPF20,RNF115"	0.0301706	-0.535721	0.001	0.2	0.143324	-0.0922691	1	0.143324	0.6153	0.6153	0.6153	41	1	152
PPP1R14D	0.0465846	0.65551	0.001	0.2	0.201296	0.626034	1	0.201296	0.6154	0.6154	0.5636	1	1	5
ZFYVE19	0.0465846	0.65551	0.001	0.2	0.201296	0.626034	1	0.201296	0.6154	0.6154	0.5636	5	1	5
PECR	0.0467111	0.494852	0.001	0.2	0.278829	0.357414	1	0.278829	0.6159	0.4807	0.4693	9	2	18
DAB2IP	0.349737	-0.670552	0.001	0.2	1.03512	-0.630237	1	1.03512	0.6165	0.5224	0.4889	86	9	24
TRPC6	0.189626	-0.814935	0.001	0.2	0.515911	-5	0.389151	0.00137752	0.617	0.5807	1	25	5	36
CYLC2	0.0442661	-0.640317	0.001	0.2	0.206371	-0.2129	1	0.206371	0.6172	0.6118	0.543	2	1	43
NBPF19	0.0746654	0.614114	0.001	0.2	0.562371	0.215705	1	0.562371	0.6172	0.3681	0.3762	66	3	102
SCG5	0.245554	-0.850109	0.001	0.2	1.78036	-5	1	1.78036	0.6173	0.4825	0.4825	64	3	5
DGCR2	0.0317438	0.548652	0.001	0.2	0.14905	0.278119	1	0.14905	0.6173	0.5816	0.5954	5	1	16
UHRF1BP1L	0.116689	-0.781247	0.001	0.2	0.315863	-5	0.422713	0.022792	0.618	0.7185	0.853	6	3	13
EVI2A	0.107072	-0.947557	0.001	0.2	0.477613	-1.0566	1	0.477613	0.6185	0.6185	0.6185	1	1	5
"EVI2A,NF1"	0.107072	-0.947557	0.001	0.2	0.477613	-1.0566	1	0.477613	0.6185	0.6185	0.6185	1	1	5
RBM19	0.198783	-0.746836	0.001	0.2	0.00555902	-1.53653	0.262335	0.0294377	0.6185	0.947	0.8281	125	5	32
AMMECR1	0.182757	-0.779103	0.001	0.2	0.510037	-0.784774	1	0.510037	0.6195	0.5705	0.6358	12	3	8
STRA6	0.0745504	0.591471	0.001	0.2	0.349116	0.605689	1	0.349116	0.6198	0.6198	0.5701	9	2	8
ADGRB3	0.0955543	-0.585262	0.001	0.2	0.0233866	-0.796548	0.283379	0.0169266	0.6198	0.944	1	36	6	19
CMTM7	0.107485	0.949104	0.001	0.2	0.455504	0.969722	1	0.455504	0.6202	0.5065	0.5125	13	1	5
AKR1C2	0.0387036	-0.601795	0.001	0.2	0.183309	-0.316026	1	0.183309	0.6203	0.4704	0.6175	6	1	16
LMOD1	0.0815221	-0.546238	0.001	0.2	0.115327	-0.253687	1	0.115327	0.6206	0.8268	0.8038	17	3	17
XRCC5	0.109821	-0.740824	0.001	0.2	0.434681	-0.649011	1	0.434681	0.6213	0.6213	0.6213	27	2	9
AKAP6	0.10268	-0.403054	0.001	0.2	0.142863	-0.293414	1	0.142863	0.6215	0.7073	0.6951	30	8	16
"IQCJ-SCHIP1,SCHIP1"	0.166629	-0.75989	0.001	0.2	0.196112	-5	0.394214	0.297074	0.6216	0.6954	0.5609	62	3	11
ATXN7	0.143112	-0.73204	0.001	0.2	0.332165	-0.662032	1	0.332165	0.6218	0.7142	0.6953	44	3	7
SERPINF1	0.0974805	-0.673146	0.001	0.2	0.466282	-0.67582	1	0.466282	0.622	0.622	0.622	5	2	9
TNS3	0.154158	0.958548	0.001	0.2	0.323823	0.580498	1	0.323823	0.6226	0.5712	0.5568	60	4	8
TEKT3	0.0444399	-0.641472	0.001	0.2	0.208391	-0.332517	1	0.208391	0.6227	0.6227	0.6227	5	1	16
GFOD1	0.333749	1.01952	0.001	0.2	0.954602	1.11499	1	0.954602	0.6228	0.5516	0.7279	37	4	7
FAM155A	0.220484	-0.583572	0.001	0.2	0.0709882	-0.110932	1	0.0709882	0.623	0.8574	0.8392	125	15	50
ADAMTSL1	0.06988	-0.506422	0.001	0.2	0.334452	-0.414755	1	0.334452	0.6236	0.6066	0.5855	106	3	20
GSTA2	0.0742694	0.566152	0.001	0.2	0.394378	0.220743	1	0.394378	0.6239	0.4832	0.4862	13	3	68
ZNF804A	0.230403	-0.80518	0.001	0.2	0.562489	-0.692469	1	0.562489	0.6243	0.6509	0.6168	30	4	11
TNFAIP8L1	0.0774668	-0.55198	0.001	0.2	0.411228	-0.543199	1	0.411228	0.6248	0.5703	0.5703	4	3	13
PRMT8	0.296888	-0.763517	0.001	0.2	1.01924	-1.03661	1	1.01924	0.625	0.625	0.625	35	6	10
CLCN4	0.111298	0.568012	0.001	0.2	0.00292939	0.0108452	1	0.00292939	0.6252	0.8947	0.9608	56	5	215
"NBPF10,NBPF19,NBPF20,POLR3C"	0.0276607	-0.514263	0.001	0.2	0.132799	-0.17045	1	0.132799	0.6253	0.6253	0.6253	12	1	39
PFKFB3	0.0545965	0.715533	0.001	0.2	0.169812	0.446471	1	0.169812	0.6255	0.7599	0.7447	23	2	7
"ZNF765,ZNF765-ZNF761"	0.0347218	-0.57215	0.001	0.2	0.166033	-0.297716	1	0.166033	0.6255	0.5025	0.5734	2	1	17
KIAA1551	0.0787539	0.806775	0.001	0.2	0.114967	5	0.335537	0.0299939	0.6259	0.7401	1	9	2	10
TRIT1	0.0475495	-0.544088	0.001	0.2	0.275707	-0.336801	1	0.275707	0.6266	0.5781	0.5354	8	2	23
BSPRY	0.0282159	0.519102	0.001	0.2	0.134948	0.263556	1	0.134948	0.6267	0.6028	0.5809	7	1	16
UGT1A5	0.0368465	-0.482468	0.001	0.2	0.0793613	-0.182594	1	0.0793613	0.6274	0.745	0.7919	13	2	21
NUP155	0.0348483	0.420168	0.001	0.2	0.149224	0.240542	1	0.149224	0.6279	0.6131	0.6095	5	2	22
RNF213	0.0674349	-0.778571	0.001	0.2	0.207731	-0.355928	0.845375	0.206591	0.628	0.6673	0.6296	32	3	20
NBAS	0.0627705	-0.750454	0.001	0.2	0.302656	-0.845852	1	0.302656	0.6285	0.3648	0.6285	37	1	5
PSEN1	0.122469	0.67811	0.001	0.2	0.482008	0.792509	1	0.482008	0.6288	0.6288	0.6288	20	3	7
IL3RA	0.0302504	-0.536386	0.001	0.2	0.146576	-0.27217	1	0.146576	0.6291	0.6291	0.6291	1	1	19
ACYP2	0.113432	-0.530005	0.001	0.2	0.335467	-0.241091	1	0.335467	0.6293	0.6091	0.5922	36	5	50
OR51M1	0.0680661	-0.778097	0.001	0.2	0.325054	-0.874853	1	0.325054	0.6294	0.6294	0.6294	2	1	5
C2orf48	0.047148	-0.647779	0.001	0.2	0.166203	-0.492332	1	0.166203	0.6303	0.7482	0.7482	18	3	6
LHFPL3	0.253046	-0.686286	0.001	0.2	0.313695	-1.23383	0.434155	0.131704	0.6303	0.6966	0.8345	63	8	24
RHBDD3	0.0419454	0.559051	0.001	0.2	0.223614	0.4554	1	0.223614	0.6312	0.6312	0.6109	4	2	9
LRRFIP1	0.185332	0.599619	0.001	0.2	0.256663	0.277928	1	0.256663	0.6312	0.6657	0.6567	74	17	27
NUDT1	0.0244185	0.484837	0.001	0.2	0.117341	0.326394	1	0.117341	0.6313	0.5639	0.7186	3	1	9
SCARF2	0.0289738	0.525622	0.001	0.2	0.131599	0.500428	1	0.131599	0.6315	0.6315	0.6315	4	1	5
ZNF365	0.120925	0.448956	0.001	0.2	0.22773	0.301937	1	0.22773	0.6317	0.6258	0.5494	72	15	22
C1orf167	0.199453	0.884027	0.001	0.2	0.343203	0.722565	1	0.343203	0.6319	0.904	0.904	21	3	6
POP1	0.0781664	-0.565535	0.001	0.2	0.445418	-0.616569	1	0.445418	0.6324	0.5703	0.5703	10	3	11
COLCA1	0.0477518	-0.482605	0.001	0.2	0.206143	-0.184488	1	0.206143	0.6328	0.6579	0.6575	8	2	52
CCDC38	0.129669	-0.822168	0.001	0.2	0.760249	-0.812174	1	0.760249	0.633	0.3903	0.279	25	4	11
AFF2	0.139768	0.68556	0.001	0.2	0.479439	0.607702	1	0.479439	0.633	0.4911	0.4022	28	3	11
NR3C2	0.040392	-0.345859	0.001	0.2	0.0853024	-0.459368	1	0.0853024	0.6338	1	1	29	4	5
CASC1	0.0700405	-0.58253	0.001	0.2	0.353877	-0.677636	1	0.353877	0.6339	0.6339	0.6339	8	2	8
